Date,County Code,County Name,Number of Transactions,Legend Name EN,Legend Name HU,Legend Name RO
2022-09,29,MURES,1215,Others,Egyéb,Alti
2022-09,30,NEAMT,956,Others,Egyéb,Alti
2022-09,31,OLT,242,Others,Egyéb,Alti
2022-09,32,PRAHOVA,1320,Others,Egyéb,Alti
2022-09,33,SALAJ,392,Others,Egyéb,Alti
2022-09,34,SATU MARE,1097,Others,Egyéb,Alti
2022-09,35,SIBIU,1123,Others,Egyéb,Alti
2022-09,36,SUCEAVA,1737,Others,Egyéb,Alti
2022-09,37,TELEORMAN,461,Others,Egyéb,Alti
2022-09,38,TIMIS,3195,Timis,Temes,Timis
2022-09,39,TULCEA,626,Others,Egyéb,Alti
2022-09,40,VALCEA,702,Others,Egyéb,Alti
2022-09,41,VASLUI,773,Others,Egyéb,Alti
2022-09,42,VRANCEA,951,Others,Egyéb,Alti
2022-10,1,ALBA,294,Others,Egyéb,Alti
2022-10,2,ARAD,1210,Others,Egyéb,Alti
2022-10,3,ARGES,888,Others,Egyéb,Alti
2022-10,4,BACAU,1064,Others,Egyéb,Alti
2022-10,5,BIHOR,1713,Others,Egyéb,Alti
2022-10,6,BISTRITA NASAUD,608,Others,Egyéb,Alti
2022-10,7,BOTOSANI,937,Others,Egyéb,Alti
2022-10,8,BRAILA,833,Others,Egyéb,Alti
2022-10,9,BRASOV,3126,Brasov,Brassó,Brasov
2022-10,10,BUCURESTI,13315,Bucharest,Bukarest,Bucuresti
2022-10,11,BUZAU,1492,Others,Egyéb,Alti
2022-10,12,CALARASI,269,Others,Egyéb,Alti
2022-10,13,CARAS SEVERIN,517,Others,Egyéb,Alti
2022-10,14,CLUJ,2623,Cluj,Kolozs,Cluj
2022-10,15,CONSTANTA,2251,Constanta,Konstanca,Constanta
2022-10,16,COVASNA,314,Others,Egyéb,Alti
2022-10,17,DAMBOVITA,1437,Others,Egyéb,Alti
2022-10,18,DOLJ,1862,Others,Egyéb,Alti
2022-10,19,GALATI,1502,Others,Egyéb,Alti
2022-10,20,GIURGIU,603,Others,Egyéb,Alti
2022-10,21,GORJ,595,Others,Egyéb,Alti
2022-10,22,HARGHITA,819,Others,Egyéb,Alti
2022-10,23,HUNEDOARA,764,Others,Egyéb,Alti
2022-10,24,IALOMITA,636,Others,Egyéb,Alti
2022-10,25,IASI,2171,Others,Egyéb,Alti
2022-10,26,ILFOV,3687,Ilfov,Ilfov,Ilfov
2022-10,27,MARAMURES,600,Others,Egyéb,Alti
2022-10,28,MEHEDINTI,758,Others,Egyéb,Alti
2022-10,29,MURES,956,Others,Egyéb,Alti
2022-10,30,NEAMT,1022,Others,Egyéb,Alti
2022-10,31,OLT,136,Others,Egyéb,Alti
2022-10,32,PRAHOVA,1570,Others,Egyéb,Alti
2022-10,33,SALAJ,360,Others,Egyéb,Alti
2022-10,34,SATU MARE,851,Others,Egyéb,Alti
2022-10,35,SIBIU,905,Others,Egyéb,Alti
2022-10,36,SUCEAVA,1380,Others,Egyéb,Alti
2022-10,37,TELEORMAN,323,Others,Egyéb,Alti
2022-10,38,TIMIS,2665,Timis,Temes,Timis
2022-10,39,TULCEA,497,Others,Egyéb,Alti
2022-10,40,VALCEA,565,Others,Egyéb,Alti
2022-10,41,VASLUI,981,Others,Egyéb,Alti
2022-10,42,VRANCEA,828,Others,Egyéb,Alti
2022-11,1,ALBA,340,Others,Egyéb,Alti
2022-11,2,ARAD,1330,Others,Egyéb,Alti
2022-11,3,ARGES,685,Others,Egyéb,Alti
2022-11,4,BACAU,1013,Others,Egyéb,Alti
2022-11,5,BIHOR,1755,Others,Egyéb,Alti
2022-11,6,BISTRITA NASAUD,655,Others,Egyéb,Alti
2022-11,7,BOTOSANI,1007,Others,Egyéb,Alti
2022-11,8,BRAILA,937,Others,Egyéb,Alti
2022-11,9,BRASOV,3470,Brasov,Brassó,Brasov
2022-11,10,BUCURESTI,13333,Bucharest,Bukarest,Bucuresti
2022-11,11,BUZAU,1402,Others,Egyéb,Alti
2022-11,12,CALARASI,301,Others,Egyéb,Alti
2022-11,13,CARAS SEVERIN,513,Others,Egyéb,Alti
2022-11,14,CLUJ,2763,Cluj,Kolozs,Cluj
2022-11,15,CONSTANTA,2692,Constanta,Konstanca,Constanta
2022-11,16,COVASNA,315,Others,Egyéb,Alti
2022-11,17,DAMBOVITA,1229,Others,Egyéb,Alti
2022-11,18,DOLJ,1838,Others,Egyéb,Alti
2022-11,19,GALATI,1451,Others,Egyéb,Alti
2022-11,20,GIURGIU,721,Others,Egyéb,Alti
2022-11,21,GORJ,602,Others,Egyéb,Alti
2022-11,22,HARGHITA,779,Others,Egyéb,Alti
2022-11,23,HUNEDOARA,798,Others,Egyéb,Alti
2022-11,24,IALOMITA,613,Others,Egyéb,Alti
2022-11,25,IASI,1876,Others,Egyéb,Alti
2022-11,26,ILFOV,3491,Ilfov,Ilfov,Ilfov
2022-11,27,MARAMURES,681,Others,Egyéb,Alti
2022-11,28,MEHEDINTI,1009,Others,Egyéb,Alti
2022-11,29,MURES,1079,Others,Egyéb,Alti
2022-11,30,NEAMT,1027,Others,Egyéb,Alti
2022-11,31,OLT,219,Others,Egyéb,Alti
2022-11,32,PRAHOVA,1461,Others,Egyéb,Alti
2022-11,33,SALAJ,507,Others,Egyéb,Alti
2022-11,34,SATU MARE,1007,Others,Egyéb,Alti
2022-11,35,SIBIU,951,Others,Egyéb,Alti
2022-11,36,SUCEAVA,1667,Others,Egyéb,Alti
2022-11,37,TELEORMAN,243,Others,Egyéb,Alti
2022-11,38,TIMIS,2723,Timis,Temes,Timis
2022-11,39,TULCEA,719,Others,Egyéb,Alti
2022-11,40,VALCEA,594,Others,Egyéb,Alti
2022-11,41,VASLUI,1027,Others,Egyéb,Alti
2022-11,42,VRANCEA,836,Others,Egyéb,Alti
2022-12,1,ALBA,401,Others,Egyéb,Alti
2022-12,2,ARAD,1743,Others,Egyéb,Alti
2022-12,3,ARGES,577,Others,Egyéb,Alti
2022-12,4,BACAU,1291,Others,Egyéb,Alti
2022-12,5,BIHOR,1759,Others,Egyéb,Alti
2022-12,6,BISTRITA NASAUD,623,Others,Egyéb,Alti
2022-12,7,BOTOSANI,1204,Others,Egyéb,Alti
2022-12,8,BRAILA,927,Others,Egyéb,Alti
2022-12,9,BRASOV,3748,Brasov,Brassó,Brasov
2022-12,10,BUCURESTI,13254,Bucharest,Bukarest,Bucuresti
2022-12,11,BUZAU,1537,Others,Egyéb,Alti
2022-12,12,CALARASI,112,Others,Egyéb,Alti
2022-12,13,CARAS SEVERIN,398,Others,Egyéb,Alti
2022-12,14,CLUJ,2519,Cluj,Kolozs,Cluj
2022-12,15,CONSTANTA,2206,Constanta,Konstanca,Constanta
2022-12,16,COVASNA,369,Others,Egyéb,Alti
2022-12,17,DAMBOVITA,1474,Others,Egyéb,Alti
2022-12,18,DOLJ,1183,Others,Egyéb,Alti
2022-12,19,GALATI,1237,Others,Egyéb,Alti
2022-12,20,GIURGIU,424,Others,Egyéb,Alti
2022-12,21,GORJ,656,Others,Egyéb,Alti
2022-12,22,HARGHITA,809,Others,Egyéb,Alti
2022-12,23,HUNEDOARA,776,Others,Egyéb,Alti
2022-12,24,IALOMITA,753,Others,Egyéb,Alti
2022-12,25,IASI,1692,Others,Egyéb,Alti
2022-12,26,ILFOV,3151,Ilfov,Ilfov,Ilfov
2022-12,27,MARAMURES,569,Others,Egyéb,Alti
2022-12,28,MEHEDINTI,1367,Others,Egyéb,Alti
2022-12,29,MURES,1233,Others,Egyéb,Alti
2022-12,30,NEAMT,1151,Others,Egyéb,Alti
2022-12,31,OLT,107,Others,Egyéb,Alti
2022-12,32,PRAHOVA,1400,Others,Egyéb,Alti
2022-12,33,SALAJ,441,Others,Egyéb,Alti
2022-12,34,SATU MARE,947,Others,Egyéb,Alti
2022-12,35,SIBIU,806,Others,Egyéb,Alti
2022-12,36,SUCEAVA,1580,Others,Egyéb,Alti
2022-12,37,TELEORMAN,160,Others,Egyéb,Alti
2022-12,38,TIMIS,2527,Timis,Temes,Timis
2022-12,39,TULCEA,719,Others,Egyéb,Alti
2022-12,40,VALCEA,554,Others,Egyéb,Alti
2022-12,41,VASLUI,877,Others,Egyéb,Alti
2022-12,42,VRANCEA,603,Others,Egyéb,Alti
2023-01,1,ALBA,404,Others,Egyéb,Alti
2023-01,2,ARAD,602,Others,Egyéb,Alti
2023-01,3,ARGES,611,Others,Egyéb,Alti
2023-01,4,BACAU,668,Others,Egyéb,Alti
2023-01,5,BIHOR,915,Others,Egyéb,Alti
2023-01,6,BISTRITA NASAUD,304,Others,Egyéb,Alti
2023-01,7,BOTOSANI,573,Others,Egyéb,Alti
2023-01,8,BRAILA,587,Others,Egyéb,Alti
2023-01,9,BRASOV,1928,Brasov,Brassó,Brasov
2023-01,10,BUCURESTI,6945,Bucharest,Bukarest,Bucuresti
2023-01,11,BUZAU,825,Others,Egyéb,Alti
2023-01,12,CALARASI,198,Others,Egyéb,Alti
2023-01,13,CARAS SEVERIN,274,Others,Egyéb,Alti
2023-01,14,CLUJ,1064,Cluj,Kolozs,Cluj
2023-01,15,CONSTANTA,1237,Constanta,Konstanca,Constanta
2023-01,16,COVASNA,180,Others,Egyéb,Alti
2023-01,17,DAMBOVITA,906,Others,Egyéb,Alti
2023-01,18,DOLJ,1090,Others,Egyéb,Alti
2023-01,19,GALATI,864,Others,Egyéb,Alti
2023-01,20,GIURGIU,441,Others,Egyéb,Alti
2023-01,21,GORJ,346,Others,Egyéb,Alti
2023-01,22,HARGHITA,352,Others,Egyéb,Alti
2023-01,23,HUNEDOARA,375,Others,Egyéb,Alti
2023-01,24,IALOMITA,243,Others,Egyéb,Alti
2023-01,25,IASI,1288,Others,Egyéb,Alti
2023-01,26,ILFOV,1458,Ilfov,Ilfov,Ilfov
2023-01,27,MARAMURES,461,Others,Egyéb,Alti
2023-01,28,MEHEDINTI,520,Others,Egyéb,Alti
2023-01,29,MURES,302,Others,Egyéb,Alti
2023-01,30,NEAMT,491,Others,Egyéb,Alti
2023-01,31,OLT,184,Others,Egyéb,Alti
2023-01,32,PRAHOVA,1007,Others,Egyéb,Alti
2023-01,33,SALAJ,256,Others,Egyéb,Alti
2023-01,34,SATU MARE,563,Others,Egyéb,Alti
2023-01,35,SIBIU,480,Others,Egyéb,Alti
2023-01,36,SUCEAVA,1163,Others,Egyéb,Alti
2023-01,37,TELEORMAN,174,Others,Egyéb,Alti
2023-01,38,TIMIS,1058,Timis,Temes,Timis
2023-01,39,TULCEA,486,Others,Egyéb,Alti
2023-01,40,VALCEA,464,Others,Egyéb,Alti
2023-01,41,VASLUI,374,Others,Egyéb,Alti
2023-01,42,VRANCEA,613,Others,Egyéb,Alti
2023-02,1,ALBA,851,Others,Egyéb,Alti
2023-02,2,ARAD,1044,Others,Egyéb,Alti
2023-02,3,ARGES,862,Others,Egyéb,Alti
2023-02,4,BACAU,1149,Others,Egyéb,Alti
2023-02,5,BIHOR,1412,Others,Egyéb,Alti
2023-02,6,BISTRITA NASAUD,432,Others,Egyéb,Alti
2023-02,7,BOTOSANI,753,Others,Egyéb,Alti
2023-02,8,BRAILA,1005,Others,Egyéb,Alti
2023-02,9,BRASOV,2628,Brasov,Brassó,Brasov
2023-02,10,BUCURESTI,8185,Bucharest,Bukarest,Bucuresti
2023-02,11,BUZAU,1100,Others,Egyéb,Alti
2023-02,12,CALARASI,515,Others,Egyéb,Alti
2023-02,13,CARAS SEVERIN,409,Others,Egyéb,Alti
2023-02,14,CLUJ,2046,Cluj,Kolozs,Cluj
2023-02,15,CONSTANTA,2106,Constanta,Konstanca,Constanta
2023-02,16,COVASNA,271,Others,Egyéb,Alti
2023-02,17,DAMBOVITA,942,Others,Egyéb,Alti
2023-02,18,DOLJ,1382,Others,Egyéb,Alti
2023-02,19,GALATI,989,Others,Egyéb,Alti
2023-02,20,GIURGIU,523,Others,Egyéb,Alti
2023-02,21,GORJ,445,Others,Egyéb,Alti
2023-02,22,HARGHITA,738,Others,Egyéb,Alti
2023-02,23,HUNEDOARA,646,Others,Egyéb,Alti
2023-02,24,IALOMITA,660,Others,Egyéb,Alti
2023-02,25,IASI,1603,Others,Egyéb,Alti
2023-02,26,ILFOV,2000,Ilfov,Ilfov,Ilfov
2023-02,27,MARAMURES,701,Others,Egyéb,Alti
2023-02,28,MEHEDINTI,529,Others,Egyéb,Alti
2023-02,29,MURES,759,Others,Egyéb,Alti
2023-02,30,NEAMT,682,Others,Egyéb,Alti
2023-02,31,OLT,138,Others,Egyéb,Alti
2023-02,32,PRAHOVA,1387,Others,Egyéb,Alti
2023-02,33,SALAJ,420,Others,Egyéb,Alti
2023-02,34,SATU MARE,851,Others,Egyéb,Alti
2023-02,35,SIBIU,811,Others,Egyéb,Alti
2023-02,36,SUCEAVA,1282,Others,Egyéb,Alti
2023-02,37,TELEORMAN,303,Others,Egyéb,Alti
2023-02,38,TIMIS,2277,Timis,Temes,Timis
2023-02,39,TULCEA,570,Others,Egyéb,Alti
2023-02,40,VALCEA,581,Others,Egyéb,Alti
2023-02,41,VASLUI,561,Others,Egyéb,Alti
2023-02,42,VRANCEA,713,Others,Egyéb,Alti
2023-03,1,ALBA,1077,Others,Egyéb,Alti
2023-03,2,ARAD,1506,Others,Egyéb,Alti
2023-03,3,ARGES,1028,Others,Egyéb,Alti
2023-03,4,BACAU,1139,Others,Egyéb,Alti
2023-03,5,BIHOR,1881,Others,Egyéb,Alti
2023-03,6,BISTRITA NASAUD,593,Others,Egyéb,Alti
2023-03,7,BOTOSANI,957,Others,Egyéb,Alti
2023-03,8,BRAILA,785,Others,Egyéb,Alti
2023-03,9,BRASOV,2921,Brasov,Brassó,Brasov
2023-03,10,BUCURESTI,9292,Bucharest,Bukarest,Bucuresti
2023-03,11,BUZAU,1301,Others,Egyéb,Alti
2023-03,12,CALARASI,690,Others,Egyéb,Alti
2023-03,13,CARAS SEVERIN,381,Others,Egyéb,Alti
2023-03,14,CLUJ,2623,Cluj,Kolozs,Cluj
2023-03,15,CONSTANTA,2251,Constanta,Konstanca,Constanta
2023-03,16,COVASNA,364,Others,Egyéb,Alti
2023-03,17,DAMBOVITA,1284,Others,Egyéb,Alti
2023-03,18,DOLJ,1565,Others,Egyéb,Alti
2023-03,19,GALATI,1119,Others,Egyéb,Alti
2023-03,20,GIURGIU,635,Others,Egyéb,Alti
2023-03,21,GORJ,599,Others,Egyéb,Alti
2023-03,22,HARGHITA,748,Others,Egyéb,Alti
2023-03,23,HUNEDOARA,834,Others,Egyéb,Alti
2023-03,24,IALOMITA,850,Others,Egyéb,Alti
2023-03,25,IASI,2050,Others,Egyéb,Alti
2023-03,26,ILFOV,3431,Ilfov,Ilfov,Ilfov
2023-03,27,MARAMURES,848,Others,Egyéb,Alti
2023-03,28,MEHEDINTI,1050,Others,Egyéb,Alti
2023-03,29,MURES,1119,Others,Egyéb,Alti
2023-03,30,NEAMT,892,Others,Egyéb,Alti
2023-03,31,OLT,78,Others,Egyéb,Alti
2023-03,32,PRAHOVA,1782,Others,Egyéb,Alti
2023-03,33,SALAJ,466,Others,Egyéb,Alti
2023-03,34,SATU MARE,1004,Others,Egyéb,Alti
2023-03,35,SIBIU,984,Others,Egyéb,Alti
2023-03,36,SUCEAVA,1458,Others,Egyéb,Alti
2023-03,37,TELEORMAN,284,Others,Egyéb,Alti
2023-03,38,TIMIS,2792,Timis,Temes,Timis
2023-03,39,TULCEA,561,Others,Egyéb,Alti
2023-03,40,VALCEA,660,Others,Egyéb,Alti
2023-03,41,VASLUI,819,Others,Egyéb,Alti
2023-03,42,VRANCEA,798,Others,Egyéb,Alti
2023-04,1,ALBA,407,Others,Egyéb,Alti
2023-04,2,ARAD,967,Others,Egyéb,Alti
2023-04,3,ARGES,804,Others,Egyéb,Alti
2023-04,4,BACAU,746,Others,Egyéb,Alti
2023-04,5,BIHOR,1217,Others,Egyéb,Alti
2023-04,6,BISTRITA NASAUD,477,Others,Egyéb,Alti
2023-04,7,BOTOSANI,668,Others,Egyéb,Alti
2023-04,8,BRAILA,556,Others,Egyéb,Alti
2023-04,9,BRASOV,2274,Brasov,Brassó,Brasov
2023-04,10,BUCURESTI,6322,Bucharest,Bukarest,Bucuresti
2023-04,11,BUZAU,855,Others,Egyéb,Alti
2023-04,12,CALARASI,383,Others,Egyéb,Alti
2023-04,13,CARAS SEVERIN,399,Others,Egyéb,Alti
2023-04,14,CLUJ,2042,Cluj,Kolozs,Cluj
2023-04,15,CONSTANTA,2288,Constanta,Konstanca,Constanta
2023-04,16,COVASNA,226,Others,Egyéb,Alti
2023-04,17,DAMBOVITA,1072,Others,Egyéb,Alti
2023-04,18,DOLJ,1158,Others,Egyéb,Alti
2023-04,19,GALATI,946,Others,Egyéb,Alti
2023-04,20,GIURGIU,516,Others,Egyéb,Alti
2023-04,21,GORJ,422,Others,Egyéb,Alti
2023-04,22,HARGHITA,601,Others,Egyéb,Alti
2023-04,23,HUNEDOARA,598,Others,Egyéb,Alti
2023-04,24,IALOMITA,502,Others,Egyéb,Alti
2023-04,25,IASI,1463,Others,Egyéb,Alti
2023-04,26,ILFOV,2447,Ilfov,Ilfov,Ilfov
2023-04,27,MARAMURES,488,Others,Egyéb,Alti
2023-04,28,MEHEDINTI,1133,Others,Egyéb,Alti
2023-04,29,MURES,741,Others,Egyéb,Alti
2023-04,30,NEAMT,606,Others,Egyéb,Alti
2023-04,31,OLT,33,Others,Egyéb,Alti
2023-04,32,PRAHOVA,1342,Others,Egyéb,Alti
2023-04,33,SALAJ,309,Others,Egyéb,Alti
2023-04,34,SATU MARE,729,Others,Egyéb,Alti
2023-04,35,SIBIU,817,Others,Egyéb,Alti
2023-04,36,SUCEAVA,902,Others,Egyéb,Alti
2023-04,37,TELEORMAN,196,Others,Egyéb,Alti
2023-04,38,TIMIS,1976,Timis,Temes,Timis
2023-04,39,TULCEA,591,Others,Egyéb,Alti
2023-04,40,VALCEA,581,Others,Egyéb,Alti
2023-04,41,VASLUI,468,Others,Egyéb,Alti
2023-04,42,VRANCEA,653,Others,Egyéb,Alti
2023-05,1,ALBA,804,Others,Egyéb,Alti
2023-05,2,ARAD,1436,Others,Egyéb,Alti
2023-05,3,ARGES,918,Others,Egyéb,Alti
2023-05,4,BACAU,1046,Others,Egyéb,Alti
2023-05,5,BIHOR,1665,Others,Egyéb,Alti
2023-05,6,BISTRITA NASAUD,556,Others,Egyéb,Alti
2023-05,7,BOTOSANI,813,Others,Egyéb,Alti
2023-05,8,BRAILA,827,Others,Egyéb,Alti
2023-05,9,BRASOV,3348,Brasov,Brassó,Brasov
2023-05,10,BUCURESTI,8409,Bucharest,Bukarest,Bucuresti
2023-05,11,BUZAU,1236,Others,Egyéb,Alti
2023-05,12,CALARASI,641,Others,Egyéb,Alti
2023-05,13,CARAS SEVERIN,478,Others,Egyéb,Alti
2023-05,14,CLUJ,2637,Cluj,Kolozs,Cluj
2023-05,15,CONSTANTA,2763,Constanta,Konstanca,Constanta
2023-05,16,COVASNA,370,Others,Egyéb,Alti
2023-05,17,DAMBOVITA,1294,Others,Egyéb,Alti
2023-05,18,DOLJ,1654,Others,Egyéb,Alti
2023-05,19,GALATI,1182,Others,Egyéb,Alti
2023-05,20,GIURGIU,651,Others,Egyéb,Alti
2023-05,21,GORJ,591,Others,Egyéb,Alti
2023-05,22,HARGHITA,691,Others,Egyéb,Alti
2023-05,23,HUNEDOARA,747,Others,Egyéb,Alti
2023-05,24,IALOMITA,620,Others,Egyéb,Alti
2023-05,25,IASI,2167,Others,Egyéb,Alti
2023-05,26,ILFOV,3807,Ilfov,Ilfov,Ilfov
2023-05,27,MARAMURES,740,Others,Egyéb,Alti
2023-05,28,MEHEDINTI,1167,Others,Egyéb,Alti
2023-05,29,MURES,1123,Others,Egyéb,Alti
2023-05,30,NEAMT,967,Others,Egyéb,Alti
2023-05,31,OLT,196,Others,Egyéb,Alti
2023-05,32,PRAHOVA,1663,Others,Egyéb,Alti
2023-05,33,SALAJ,508,Others,Egyéb,Alti
2023-05,34,SATU MARE,775,Others,Egyéb,Alti
2023-05,35,SIBIU,1077,Others,Egyéb,Alti
2023-05,36,SUCEAVA,1524,Others,Egyéb,Alti
2023-05,37,TELEORMAN,490,Others,Egyéb,Alti
2023-05,38,TIMIS,2603,Timis,Temes,Timis
2023-05,39,TULCEA,713,Others,Egyéb,Alti
2023-05,40,VALCEA,696,Others,Egyéb,Alti
2023-05,41,VASLUI,671,Others,Egyéb,Alti
2023-05,42,VRANCEA,935,Others,Egyéb,Alti
2023-06,1,ALBA,764,Others,Egyéb,Alti
2023-06,2,ARAD,944,Others,Egyéb,Alti
2023-06,3,ARGES,828,Others,Egyéb,Alti
2023-06,4,BACAU,825,Others,Egyéb,Alti
2023-06,5,BIHOR,1360,Others,Egyéb,Alti
2023-06,6,BISTRITA NASAUD,436,Others,Egyéb,Alti
2023-06,7,BOTOSANI,769,Others,Egyéb,Alti
2023-06,8,BRAILA,517,Others,Egyéb,Alti
2023-06,9,BRASOV,2247,Brasov,Brassó,Brasov
2023-06,10,BUCURESTI,7253,Bucharest,Bukarest,Bucuresti
2023-06,11,BUZAU,1030,Others,Egyéb,Alti
2023-06,12,CALARASI,410,Others,Egyéb,Alti
2023-06,13,CARAS SEVERIN,357,Others,Egyéb,Alti
2023-06,14,CLUJ,2082,Cluj,Kolozs,Cluj
2023-06,15,CONSTANTA,1864,Constanta,Konstanca,Constanta
2023-06,16,COVASNA,326,Others,Egyéb,Alti
2023-06,17,DAMBOVITA,965,Others,Egyéb,Alti
2023-06,18,DOLJ,1230,Others,Egyéb,Alti
2023-06,19,GALATI,974,Others,Egyéb,Alti
2023-06,20,GIURGIU,426,Others,Egyéb,Alti
2023-06,21,GORJ,395,Others,Egyéb,Alti
2023-06,22,HARGHITA,628,Others,Egyéb,Alti
2023-06,23,HUNEDOARA,627,Others,Egyéb,Alti
2023-06,24,IALOMITA,253,Others,Egyéb,Alti
2023-06,25,IASI,2099,Others,Egyéb,Alti
2023-06,26,ILFOV,3023,Ilfov,Ilfov,Ilfov
2023-06,27,MARAMURES,496,Others,Egyéb,Alti
2023-06,28,MEHEDINTI,627,Others,Egyéb,Alti
2023-06,29,MURES,1013,Others,Egyéb,Alti
2023-06,30,NEAMT,906,Others,Egyéb,Alti
2023-06,31,OLT,100,Others,Egyéb,Alti
2023-06,32,PRAHOVA,1259,Others,Egyéb,Alti
2023-06,33,SALAJ,322,Others,Egyéb,Alti
2023-06,34,SATU MARE,814,Others,Egyéb,Alti
2023-06,35,SIBIU,814,Others,Egyéb,Alti
2023-06,36,SUCEAVA,1412,Others,Egyéb,Alti
2023-06,37,TELEORMAN,84,Others,Egyéb,Alti
2023-06,38,TIMIS,1936,Timis,Temes,Timis
2023-06,39,TULCEA,510,Others,Egyéb,Alti
2023-06,40,VALCEA,412,Others,Egyéb,Alti
2023-06,41,VASLUI,509,Others,Egyéb,Alti
2023-06,42,VRANCEA,573,Others,Egyéb,Alti
2023-07,1,ALBA,544,Others,Egyéb,Alti
2023-07,2,ARAD,1444,Others,Egyéb,Alti
2023-07,3,ARGES,793,Others,Egyéb,Alti
2023-07,4,BACAU,932,Others,Egyéb,Alti
2023-07,5,BIHOR,1490,Others,Egyéb,Alti
2023-07,6,BISTRITA NASAUD,464,Others,Egyéb,Alti
2023-07,7,BOTOSANI,902,Others,Egyéb,Alti
2023-07,8,BRAILA,637,Others,Egyéb,Alti
2023-07,9,BRASOV,2205,Brasov,Brassó,Brasov
2023-07,10,BUCURESTI,8921,Bucharest,Bukarest,Bucuresti
2023-07,11,BUZAU,1272,Others,Egyéb,Alti
2023-07,12,CALARASI,504,Others,Egyéb,Alti
2023-07,13,CARAS SEVERIN,307,Others,Egyéb,Alti
2023-07,14,CLUJ,2351,Cluj,Kolozs,Cluj
2023-07,15,CONSTANTA,2204,Constanta,Konstanca,Constanta
2023-07,16,COVASNA,321,Others,Egyéb,Alti
2023-07,17,DAMBOVITA,1169,Others,Egyéb,Alti
2023-07,18,DOLJ,1627,Others,Egyéb,Alti
2023-07,19,GALATI,881,Others,Egyéb,Alti
2023-07,20,GIURGIU,648,Others,Egyéb,Alti
2023-07,21,GORJ,521,Others,Egyéb,Alti
2023-07,22,HARGHITA,737,Others,Egyéb,Alti
2023-07,23,HUNEDOARA,765,Others,Egyéb,Alti
2023-07,24,IALOMITA,443,Others,Egyéb,Alti
2023-07,25,IASI,1944,Others,Egyéb,Alti
2023-07,26,ILFOV,3401,Ilfov,Ilfov,Ilfov
2023-07,27,MARAMURES,548,Others,Egyéb,Alti
2023-07,28,MEHEDINTI,628,Others,Egyéb,Alti
2023-07,29,MURES,951,Others,Egyéb,Alti
2023-07,30,NEAMT,733,Others,Egyéb,Alti
2023-07,31,OLT,91,Others,Egyéb,Alti
2023-07,32,PRAHOVA,1330,Others,Egyéb,Alti
2023-07,33,SALAJ,483,Others,Egyéb,Alti
2023-07,34,SATU MARE,685,Others,Egyéb,Alti
2023-07,35,SIBIU,770,Others,Egyéb,Alti
2023-07,36,SUCEAVA,1509,Others,Egyéb,Alti
2023-07,37,TELEORMAN,561,Others,Egyéb,Alti
2023-07,38,TIMIS,2454,Timis,Temes,Timis
2023-07,39,TULCEA,582,Others,Egyéb,Alti
2023-07,40,VALCEA,422,Others,Egyéb,Alti
2023-07,41,VASLUI,678,Others,Egyéb,Alti
2023-07,42,VRANCEA,879,Others,Egyéb,Alti
2023-08,1,ALBA,680,Others,Egyéb,Alti
2023-08,2,ARAD,1323,Others,Egyéb,Alti
2023-08,3,ARGES,827,Others,Egyéb,Alti
2023-08,4,BACAU,1240,Others,Egyéb,Alti
2023-08,5,BIHOR,1417,Others,Egyéb,Alti
2023-08,6,BISTRITA NASAUD,732,Others,Egyéb,Alti
2023-08,7,BOTOSANI,1141,Others,Egyéb,Alti
2023-08,8,BRAILA,684,Others,Egyéb,Alti
2023-08,9,BRASOV,2874,Brasov,Brassó,Brasov
2023-08,10,BUCURESTI,10470,Bucharest,Bukarest,Bucuresti
2023-08,11,BUZAU,1208,Others,Egyéb,Alti
2023-08,12,CALARASI,457,Others,Egyéb,Alti
2023-08,13,CARAS SEVERIN,332,Others,Egyéb,Alti
2023-08,14,CLUJ,2999,Cluj,Kolozs,Cluj
2023-08,15,CONSTANTA,2037,Constanta,Konstanca,Constanta
2023-08,16,COVASNA,333,Others,Egyéb,Alti
2023-08,17,DAMBOVITA,1594,Others,Egyéb,Alti
2023-08,18,DOLJ,1514,Others,Egyéb,Alti
2023-08,19,GALATI,1239,Others,Egyéb,Alti
2023-08,20,GIURGIU,584,Others,Egyéb,Alti
2023-08,21,GORJ,582,Others,Egyéb,Alti
2023-08,22,HARGHITA,739,Others,Egyéb,Alti
2023-08,23,HUNEDOARA,739,Others,Egyéb,Alti
2023-08,24,IALOMITA,384,Others,Egyéb,Alti
2023-08,25,IASI,2380,Others,Egyéb,Alti
2023-08,26,ILFOV,4248,Ilfov,Ilfov,Ilfov
2023-08,27,MARAMURES,991,Others,Egyéb,Alti
2023-08,28,MEHEDINTI,703,Others,Egyéb,Alti
2023-08,29,MURES,1362,Others,Egyéb,Alti
2023-08,30,NEAMT,1197,Others,Egyéb,Alti
2023-08,31,OLT,166,Others,Egyéb,Alti
2023-08,32,PRAHOVA,1492,Others,Egyéb,Alti
2023-08,33,SALAJ,442,Others,Egyéb,Alti
2023-08,34,SATU MARE,1175,Others,Egyéb,Alti
2023-08,35,SIBIU,1045,Others,Egyéb,Alti
2023-08,36,SUCEAVA,2286,Others,Egyéb,Alti
2023-08,37,TELEORMAN,144,Others,Egyéb,Alti
2023-08,38,TIMIS,2629,Timis,Temes,Timis
2023-08,39,TULCEA,886,Others,Egyéb,Alti
2023-08,40,VALCEA,555,Others,Egyéb,Alti
